0.807214,6.363204
0.806923,6.89753
0.809515,7.789054
0.808329,6.63085
0.806616,7.731247
0.807427,7.565891
0.807752,8.31779
0.806553,8.120521
0.806082,7.319417
0.80714,6.618728
0.807419,6.208926
0.813047,7.405425
0.80714,6.046465
0.80153,6.5633
0.807558,8.704057
0.808141,7.256437
0.806677,7.140583
0.80714,9.234163
0.808716,7.41566
0.80714,6.012921
0.801442,6.647288
0.80714,8.750047
0.80714,8.499082
0.80714,10.858154
0.805682,7.538586
0.807477,8.92868
0.806978,7.524886
0.80472,5.890699
0.807664,7.380542
0.80714,7.145881
0.807491,7.090646
0.806471,6.733197
0.804004,5.656186
0.80714,7.307467
0.80714,8.49505
0.806369,6.556766
0.808013,8.41368
0.80714,7.626071
0.808401,7.471793
0.80714,6.94876
0.807818,7.619148
0.807751,6.886253
0.80714,7.599091
0.808105,7.130713
0.807668,8.91498
0.80714,7.367503
0.802008,8.69431
0.809347,6.651546
0.813032,6.479574
0.814303,6.555592
0.810638,7.006532
0.812724,6.550262
0.814086,9.00598
0.814303,8.25771
0.813921,9.214163
0.814303,7.654569
0.814303,7.576185
0.814303,7.22239
0.802952,8.263888
0.813782,8.088229
0.814303,5.76394
0.813833,8.678012
0.814303,6.743624
0.808502,8.177488
0.813665,6.840774
0.816514,7.60824
0.808951,6.65823
0.812458,7.415978
0.81386,6.410774
0.816586,7.095629
0.813216,6.413848
0.810407,8.529257
0.814303,7.299573
0.813985,8.724927
0.813944,7.560921
0.814303,6.384458
0.814303,6.504894
0.809311,7.054014
0.815444,7.715485
0.813093,7.305428
0.813763,6.82029
0.812644,5.983735
0.814303,7.973902
0.813273,6.234411
0.814303,6.08392
0.815058,6.37202
0.813724,7.028875
0.814045,6.949508
0.811486,7.404227
0.813531,8.258711
0.814303,7.210938
0.814068,7.993014
0.814184,8.438359
0.814303,7.100673
0.814303,8.580506
0.814303,5.76322
0.814303,7.364959
0.355419,11.903361
0.814303,6.494848
0.814303,6.389875
0.818206,7.142944
0.815123,7.796198
0.814303,7.491053
0.813851,7.357862
0.813865,8.089294
0.814303,6.576485
0.814303,8.52389
0.798857,6.825246
0.812619,6.634653
0.814303,7.080853
0.814303,7.37123
0.813825,7.066474
0.814303,7.87673
0.814008,6.856129
0.814203,6.369668
0.814305,7.193506
0.81505,6.050153
0.813876,7.659731
0.812827,7.933277
0.813518,8.529335
0.810436,6.298549
0.814303,8.200813
0.814303,8.316577
0.813337,7.88992
0.813378,6.498638
0.811904,6.792674
0.81436,8.553774
0.793573,7.156758
0.816468,7.637279
0.813689,8.570801
0.814303,8.079283
0.814693,7.167697
0.815786,6.769344
0.785083,8.174493
0.813416,7.141124
0.814303,6.556143
0.796518,6.950957
0.814141,6.430257
0.815302,7.649494
0.814376,7.982425
0.813058,7.190482
0.814457,6.977395
0.812604,8.162838
0.8148,5.956398
0.813811,6.281805
0.814303,6.864005
0.810507,7.59918
0.808527,7.974762
0.814303,6.611642
0.814303,5.999578
0.814303,6.422288
0.788693,6.646094
0.814508,6.784746
0.814823,8.294687
0.814303,6.70625
0.814303,8.786223
0.814303,6.478261
0.815343,8.744687
0.814303,6.934066
0.810923,7.624029
0.814303,6.239982
0.814303,6.909182
0.809648,7.738828
0.812784,6.986659
0.814707,7.579414
0.814598,6.553059
0.814227,6.917531
0.814303,6.215222
0.813752,7.740217
0.808189,7.702808
0.814875,6.749351
0.814303,7.596069
0.813726,8.746198
0.811482,7.248042
0.814507,6.601881
0.811794,8.900783
0.814303,7.131509
0.810421,6.687379
0.814303,6.302439
0.815943,6.477572
0.811161,7.75485
0.814303,8.146119
0.814303,8.156774
0.81643,8.636838
0.815129,6.846122
0.814574,6.603673
0.815062,7.736133
0.815447,6.36858
0.814703,6.687575
0.814303,7.95799
0.813574,7.914635
0.815539,7.18882
0.812716,10.726307
0.814303,6.338312
0.814303,9.678591
0.814546,7.481742
0.813071,8.648128
0.814303,9.414986
0.814303,6.403512
0.813499,8.247526
0.812563,6.993798
0.814303,6.189421
0.798086,6.691151
0.768595,8.455355
0.768372,10.696442
0.769204,8.636021
0.757156,8.513188
0.768936,8.971879
0.768709,10.079143
0.769736,9.089648
0.768709,8.517449
0.76942,8.424685
0.769852,8.7932
0.768709,7.85606
0.769759,9.567562
0.770181,8.176578
0.769313,7.897185
0.768709,8.839358
0.768709,9.707207
0.769838,7.128299
0.768709,7.956151
0.769923,7.716182
0.768668,7.992318
0.768709,8.284353
0.768064,7.152686
0.768939,10.13052
0.768709,10.522263
